,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
1013,000300.SH,20190425,3941.816,4013.6027,4022.5631,3938.3251,4030.0887,-88.2727,-2.1903,159722071.0,197530997.752
1014,000300.SH,20190424,4030.0887,4033.6292,4044.3375,3967.8058,4019.0053,11.0834,0.2758,145498695.0,186497961.652
1015,000300.SH,20190423,4019.0053,4021.6277,4061.0858,4005.2832,4025.6109,-6.6056,-0.1641,155611650.0,204121505.816
1016,000300.SH,20190422,4025.6109,4125.9717,4126.0907,4015.4748,4120.6078,-94.9969,-2.3054,189353745.0,244380549.239
1017,000300.SH,20190419,4120.6078,4076.2953,4120.6356,4046.2042,4072.0753,48.5325,1.1918,150794910.0,194701690.763
1018,000300.SH,20190418,4072.0753,4085.1148,4094.0533,4056.2356,4087.2398,-15.1645,-0.371,146562123.0,187812687.767
1019,000300.SH,20190417,4087.2398,4080.7172,4106.6158,4057.5032,4085.7891,1.4507,0.0355,180367117.0,228824429.887
1020,000300.SH,20190416,4085.7891,3958.0963,4085.7891,3943.4879,3975.5244,110.2647,2.7736,202041966.0,250569206.656
1021,000300.SH,20190415,3975.5244,4056.4919,4085.3882,3974.2264,3988.6168,-13.0924,-0.3282,182645571.0,236298721.391
1022,000300.SH,20190412,3988.6168,3986.7822,4006.9335,3961.464,3997.5778,-8.961,-0.2242,135862118.0,178795939.062
1023,000300.SH,20190411,3997.5778,4083.4618,4097.1249,3990.239,4085.847,-88.2692,-2.1604,169049641.0,236259156.719
1024,000300.SH,20190410,4085.847,4062.4425,4115.378,4035.4741,4075.4301,10.4169,0.2556,194687613.0,278282025.052
1025,000300.SH,20190409,4075.4301,4063.8139,4084.243,4038.2825,4057.2286,18.2015,0.4486,182956808.0,243187913.128
1026,000300.SH,20190408,4057.2286,4097.1027,4122.6034,4017.4887,4062.2309,-5.0023,-0.1231,267505576.0,324670452.523
1027,000300.SH,20190404,4062.2309,4039.7415,4072.1138,4021.7055,4022.1566,40.0743,0.9963,260410939.0,313539431.378
1028,000300.SH,20190403,4022.1566,3947.8697,4026.4972,3939.7837,3971.2852,50.8714,1.281,231917368.0,284826495.445
1029,000300.SH,20190402,3971.2852,3986.3443,3988.0975,3956.5059,3973.928,-2.6428,-0.0665,226000341.0,281892057.021
1030,000300.SH,20190401,3973.928,3901.1698,3982.9091,3901.1698,3872.3412,101.5868,2.6234,271382704.0,340799403.573
1031,000300.SH,20190329,3872.3412,3739.7739,3876.379,3739.7739,3728.3953,143.9459,3.8608,215639103.0,283022298.648
1032,000300.SH,20190328,3728.3953,3731.0612,3755.716,3710.0814,3743.3878,-14.9925,-0.4005,133272129.0,172604392.908
1033,000300.SH,20190327,3743.3878,3724.4058,3750.2642,3703.4508,3700.4388,42.949,1.1606,138758454.0,177507528.442
1034,000300.SH,20190326,3700.4388,3766.5287,3770.843,3687.5472,3742.8252,-42.3864,-1.1325,173046579.0,196547811.179
1035,000300.SH,20190325,3742.8252,3776.4426,3807.1793,3741.6062,3833.8013,-90.9761,-2.373,198586329.0,223396564.361
1036,000300.SH,20190322,3833.8013,3838.1255,3845.5808,3786.5917,3836.8913,-3.09,-0.0805,171356993.0,198518386.319
1037,000300.SH,20190321,3836.8913,3840.2783,3864.0696,3823.4661,3835.4397,1.4516,0.0378,196310310.0,231993445.602
1038,000300.SH,20190320,3835.4397,3825.3356,3855.1465,3790.5119,3833.9626,1.4771,0.0385,175632090.0,215406993.602
1039,000300.SH,20190319,3833.9626,3856.5885,3868.335,3815.2187,3851.7479,-17.7853,-0.4617,181727110.0,224096889.634
1040,000300.SH,20190318,3851.7479,3753.6436,3851.7479,3733.6781,3745.005,106.7429,2.8503,216928060.0,276473448.87
1041,000300.SH,20190315,3745.005,3713.936,3782.2364,3713.936,3698.4858,46.5192,1.2578,175174544.0,224194362.925
1042,000300.SH,20190314,3698.4858,3710.2934,3747.819,3673.8509,3724.1941,-25.7083,-0.6903,190817237.0,231820149.39
1043,000300.SH,20190313,3724.1941,3758.713,3763.0926,3708.8145,3755.3519,-31.1578,-0.8297,233682248.0,286171048.16
1044,000300.SH,20190312,3755.3519,3758.3151,3804.72,3723.6785,3729.9546,25.3973,0.6809,274926382.0,325180619.759
1045,000300.SH,20190311,3729.9546,3663.9772,3731.9091,3650.8125,3657.579,72.3756,1.9788,230912865.0,268718458.805
1046,000300.SH,20190308,3657.579,3721.4016,3774.5431,3656.1917,3808.8497,-151.2707,-3.9716,317990077.0,349296691.227
1047,000300.SH,20190307,3808.8497,3841.1456,3845.182,3778.8004,3848.0903,-39.2406,-1.0197,329846548.0,359339152.916
1048,000300.SH,20190306,3848.0903,3822.8588,3855.1556,3787.5225,3816.0132,32.0771,0.8406,318077371.0,331155616.598
1049,000300.SH,20190305,3816.0132,3785.3762,3816.1621,3770.7858,3794.104,21.9092,0.5775,230853166.0,261464122.212
1050,000300.SH,20190304,3794.104,3783.0367,3886.5797,3764.7764,3749.7143,44.3897,1.1838,323490126.0,376397284.706
1051,000300.SH,20190301,3749.7143,3699.2157,3749.7143,3668.7653,3669.3703,80.344,2.1896,204711004.0,235620623.488
1052,000300.SH,20190228,3669.3703,3675.2642,3695.4646,3650.0537,3678.3921,-9.0218,-0.2453,184810220.0,206010958.185
1053,000300.SH,20190227,3678.3921,3682.8116,3737.6317,3638.3334,3684.6935,-6.3014,-0.171,286236007.0,307306148.139
1054,000300.SH,20190226,3684.6935,3734.7059,3762.1128,3679.2705,3729.4831,-44.7896,-1.201,358038698.0,387632860.075
1055,000300.SH,20190225,3729.4831,3575.8528,3729.4831,3574.6885,3520.1182,209.3649,5.9477,342557122.0,376382393.433
1056,000300.SH,20190222,3520.1182,3439.3781,3520.1182,3417.9784,3442.7056,77.4126,2.2486,187237974.0,202869288.708
1057,000300.SH,20190221,3442.7056,3450.1411,3500.2519,3431.631,3451.9273,-9.2217,-0.2671,180143287.0,185197154.785
1058,000300.SH,20190220,3451.9273,3449.9321,3463.7735,3421.505,3439.6078,12.3195,0.3582,147390311.0,145570263.07
1059,000300.SH,20190219,3439.6078,3454.7216,3480.7938,3419.0731,3445.7448,-6.137,-0.1781,179083785.0,185762746.553
1060,000300.SH,20190218,3445.7448,3366.423,3445.7448,3366.423,3338.7047,107.0401,3.206,182886089.0,180449742.544
1061,000300.SH,20190215,3338.7047,3391.242,3395.0294,3335.8705,3402.1403,-63.4356,-1.8646,143668603.0,141555060.948
1062,000300.SH,20190214,3402.1403,3392.8547,3415.3994,3381.9821,3397.0276,5.1127,0.1505,151127290.0,138649287.971
1063,000300.SH,20190213,3397.0276,3337.7794,3405.5773,3329.1436,3330.3353,66.6923,2.0026,163828332.0,168866262.062
1064,000300.SH,20190212,3330.3353,3306.3523,3335.3606,3298.6337,3306.4725,23.8628,0.7217,122232462.0,122834101.007
1065,000300.SH,20190211,3306.4725,3239.8079,3307.0638,3239.8079,3247.3971,59.0754,1.8192,98818434.0,114752354.821
1066,000300.SH,20190201,3247.3971,3225.7335,3247.4956,3207.7168,3201.6331,45.764,1.4294,82019641.0,94766412.763
1067,000300.SH,20190131,3201.6331,3182.6987,3216.0673,3178.0105,3168.4829,33.1502,1.0462,86247839.0,97509924.771
1068,000300.SH,20190130,3168.4829,3181.6551,3202.896,3167.8934,3193.9698,-25.4869,-0.798,63746517.0,73005123.447
1069,000300.SH,20190129,3193.9698,3177.261,3200.9898,3148.2345,3183.7777,10.1921,0.3201,77658334.0,85943908.59
1070,000300.SH,20190128,3183.7777,3203.1189,3228.8678,3174.7243,3184.4696,-0.6919,-0.0217,82622431.0,97371496.147
1071,000300.SH,20190125,3184.4696,3165.1814,3203.1747,3164.4082,3158.7817,25.6879,0.8132,83967729.0,93207954.748
1072,000300.SH,20190124,3158.7817,3146.6046,3165.6296,3125.3008,3141.0532,17.7285,0.5644,72934636.0,80963877.219
1073,000300.SH,20190123,3141.0532,3136.096,3157.6269,3131.8673,3143.3171,-2.2639,-0.072,59870478.0,62669652.004
1074,000300.SH,20190122,3143.3171,3181.9494,3181.9494,3135.3378,3185.6364,-42.3193,-1.3284,72990528.0,78150876.313
1075,000300.SH,20190121,3185.6364,3170.8773,3199.2134,3170.8773,3168.1739,17.4625,0.5512,93915022.0,105536986.58
1076,000300.SH,20190118,3168.1739,3124.5025,3171.6864,3120.3458,3111.4168,56.7571,1.8242,103963834.0,106780658.491
1077,000300.SH,20190117,3111.4168,3132.6285,3141.7099,3110.0608,3128.6517,-17.2349,-0.5509,80174871.0,82888206.986
1078,000300.SH,20190116,3128.6517,3126.1347,3135.0117,3117.2926,3127.9904,0.6613,0.0211,80214341.0,85781591.791
1079,000300.SH,20190115,3127.9904,3071.5185,3129.3708,3064.6705,3067.7845,60.2059,1.9625,88772962.0,99976891.144
1080,000300.SH,20190114,3067.7845,3092.4984,3097.4064,3064.3827,3094.7782,-26.9937,-0.8722,66121702.0,68115969.095
1081,000300.SH,20190111,3094.7782,3082.2615,3102.8333,3071.0264,3072.6864,22.0918,0.719,71786424.0,77420239.579
1082,000300.SH,20190110,3072.6864,3077.4817,3092.5411,3062.5721,3078.4759,-5.7895,-0.1881,85271756.0,90206871.737
1083,000300.SH,20190109,3078.4759,3065.2307,3117.9614,3062.8474,3047.7035,30.7724,1.0097,107364350.0,117129678.906
1084,000300.SH,20190108,3047.7035,3049.8747,3055.51,3038.5339,3054.303,-6.5995,-0.2161,86170585.0,79628882.664
1085,000300.SH,20190107,3054.303,3055.1535,3061.749,3035.9123,3035.8741,18.4289,0.607,101164359.0,105703940.791
1086,000300.SH,20190104,3035.8741,2940.1916,3036.8147,2935.8295,2964.8421,71.032,2.3958,103318972.0,107141037.088
1087,000300.SH,20190103,2964.8421,2963.0186,3000.4413,2953.2548,2969.5353,-4.6932,-0.158,70867103.0,76664797.393
1088,000300.SH,20190102,2969.5353,3017.0674,3018.7759,2958.4883,3010.6536,-41.1183,-1.3658,68663021.0,76105571.278
1089,000300.SH,20181228,3010.6536,2994.795,3024.3525,2984.8177,2990.5057,20.1479,0.6737,71053779.0,78145310.042
1090,000300.SH,20181227,2990.5057,3042.9491,3047.2348,2990.5057,3002.0327,-11.527,-0.384,80541785.0,81159269.974
1091,000300.SH,20181226,3002.0327,3012.869,3029.0608,2996.4829,3017.2815,-15.2488,-0.5054,55647032.0,58574968.998
1092,000300.SH,20181225,3017.2815,3006.8787,3030.1418,2964.875,3038.1981,-20.9166,-0.6885,78689425.0,80413567.307
1093,000300.SH,20181224,3038.1981,3015.4974,3040.3524,3007.3292,3029.3951,8.803,0.2906,57299615.0,63880740.605
1094,000300.SH,20181221,3029.3951,3055.3258,3057.4007,3007.6096,3067.4169,-38.0218,-1.2395,76758101.0,84824064.753
1095,000300.SH,20181220,3067.4169,3083.5441,3097.7202,3044.2929,3091.1255,-23.7086,-0.767,69749463.0,78181426.504
1096,000300.SH,20181219,3091.1255,3133.7416,3137.0099,3086.7579,3128.4265,-37.301,-1.1923,55522299.0,67872922.423
1097,000300.SH,20181218,3128.4265,3139.9493,3165.0018,3114.4684,3161.1966,-32.7701,-1.0366,63820319.0,72035451.4
1098,000300.SH,20181217,3161.1966,3158.2844,3167.5125,3134.3653,3165.9109,-4.7143,-0.1489,66497007.0,77151490.858
1099,000300.SH,20181214,3165.9109,3207.3481,3210.7221,3165.9109,3219.6924,-53.7815,-1.6704,84301250.0,91576900.505
1100,000300.SH,20181213,3219.6924,3178.891,3234.0817,3169.4234,3170.6092,49.0832,1.5481,90442755.0,103375478.637
1101,000300.SH,20181212,3170.6092,3181.566,3182.2107,3160.2784,3159.8158,10.7934,0.3416,53309914.0,60536223.474
1102,000300.SH,20181211,3159.8158,3148.2256,3161.9557,3143.6072,3144.7631,15.0527,0.4787,53223877.0,60014969.779
1103,000300.SH,20181210,3144.7631,3153.5228,3170.1523,3134.3845,3181.5646,-36.8015,-1.1567,63437273.0,73717204.733
1104,000300.SH,20181207,3181.5646,3187.4919,3193.8191,3176.7061,3181.673,-0.1084,-0.0034,53361924.0,66323970.657
1105,000300.SH,20181206,3181.673,3218.113,3223.5219,3179.8948,3252.0041,-70.3311,-2.1627,76328771.0,95678883.444
1106,000300.SH,20181205,3252.0041,3224.2556,3266.9039,3219.9785,3267.7095,-15.7054,-0.4806,76153052.0,90909093.83
1107,000300.SH,20181204,3267.7095,3256.2282,3267.94,3243.6951,3260.9502,6.7593,0.2073,79415039.0,90543600.274
1108,000300.SH,20181203,3260.9502,3260.6862,3273.6397,3228.3611,3172.69,88.2602,2.7819,121487157.0,145828416.49
1109,000300.SH,20181130,3172.69,3136.1962,3175.154,3132.423,3137.6542,35.0358,1.1166,70921044.0,77297697.684
1110,000300.SH,20181129,3137.6542,3198.8259,3204.8565,3137.6542,3178.9326,-41.2784,-1.2985,80498466.0,86927611.883
1111,000300.SH,20181128,3178.9326,3137.7477,3179.4108,3126.6179,3137.2413,41.6913,1.3289,74881955.0,77620553.113
1112,000300.SH,20181127,3137.2413,3152.7743,3162.0121,3126.289,3141.2434,-4.0021,-0.1274,55407832.0,61946261.11
1113,000300.SH,20181126,3141.2434,3148.6721,3169.4418,3131.636,3143.4752,-2.2318,-0.071,59379140.0,61899479.599
1114,000300.SH,20181123,3143.4752,3208.593,3212.1952,3139.3857,3214.4273,-70.9521,-2.2073,84638255.0,86864946.184
1115,000300.SH,20181122,3214.4273,3232.9731,3235.4524,3199.6981,3226.4918,-12.0645,-0.3739,65098291.0,70083372.615
1116,000300.SH,20181121,3226.4918,3187.1025,3230.2578,3185.2393,3218.4076,8.0842,0.2512,84119726.0,87813273.908
1117,000300.SH,20181120,3218.4076,3268.0768,3278.7845,3213.6833,3294.6031,-76.1955,-2.3127,109361154.0,114155066.806
1118,000300.SH,20181119,3294.6031,3258.7919,3294.6031,3251.0665,3257.6735,36.9296,1.1336,115956595.0,123188777.592
1119,000300.SH,20181116,3257.6735,3242.879,3282.39,3223.7215,3242.3715,15.302,0.4719,126876835.0,135379803.919
1120,000300.SH,20181115,3242.3715,3201.2814,3242.3836,3198.7814,3204.9427,37.4288,1.1678,98558810.0,100119192.332
1121,000300.SH,20181114,3204.9427,3233.6409,3239.2448,3200.2285,3237.3823,-32.4396,-1.002,113808659.0,105386565.968
1122,000300.SH,20181113,3237.3823,3164.9222,3254.7684,3161.0979,3205.1407,32.2416,1.0059,126493464.0,125603047.265
1123,000300.SH,20181112,3205.1407,3160.2465,3206.5127,3152.4399,3167.4442,37.6965,1.1901,88062391.0,97363052.032
1124,000300.SH,20181109,3167.4442,3193.3039,3193.3039,3166.3106,3212.7737,-45.3295,-1.4109,84282762.0,88194192.202
1125,000300.SH,20181108,3212.7737,3251.7281,3253.5735,3207.7084,3221.9101,-9.1364,-0.2836,76414540.0,85221664.741
1126,000300.SH,20181107,3221.9101,3243.8775,3270.5003,3218.4219,3243.1504,-21.2403,-0.6549,91615528.0,101814918.975
1127,000300.SH,20181106,3243.1504,3254.9778,3254.9778,3213.895,3262.8351,-19.6847,-0.6033,83869138.0,91703898.055
1128,000300.SH,20181105,3262.8351,3269.4695,3279.8781,3230.3632,3290.2455,-27.4104,-0.8331,109706683.0,123630922.689
1129,000300.SH,20181102,3290.2455,3258.6093,3290.2455,3222.4354,3177.0338,113.2117,3.5634,153466104.0,178340643.411
1130,000300.SH,20181101,3177.0338,3185.202,3217.8034,3173.0992,3153.8234,23.2104,0.7359,132653379.0,145919304.28
1131,000300.SH,20181031,3153.8234,3116.6582,3168.9187,3106.0279,3110.2605,43.5629,1.4006,111207455.0,117099697.836
1132,000300.SH,20181030,3110.2605,3061.93,3146.6276,3050.7709,3076.8889,33.3716,1.0846,116070101.0,131767102.719
1133,000300.SH,20181029,3076.8889,3157.4879,3158.8114,3062.5803,3173.635,-96.7461,-3.0484,91839789.0,108479490.211
1134,000300.SH,20181026,3173.635,3204.2845,3218.1021,3151.9244,3194.3084,-20.6734,-0.6472,101299354.0,106070366.76
1135,000300.SH,20181025,3194.3084,3107.8402,3197.3212,3099.8887,3188.2018,6.1066,0.1915,106951817.0,113291746.43
1136,000300.SH,20181024,3188.2018,3169.4571,3245.3971,3164.293,3183.4257,4.7761,0.15,110909744.0,120954387.288
1137,000300.SH,20181023,3183.4257,3273.1271,3276.0205,3163.5704,3270.2732,-86.8475,-2.6557,121013241.0,142589176.815
1138,000300.SH,20181022,3270.2732,3159.5614,3297.3803,3159.5614,3134.9455,135.3277,4.3167,145862045.0,170651306.178
1139,000300.SH,20181019,3134.9455,3017.7488,3137.7475,3009.4983,3044.3918,90.5537,2.9744,98839688.0,110951369.122
1140,000300.SH,20181018,3044.3918,3097.7903,3097.7903,3043.3817,3118.2463,-73.8545,-2.3685,73771968.0,79703731.919
1141,000300.SH,20181017,3118.2463,3140.6838,3149.1344,3062.554,3100.9738,17.2725,0.557,76837138.0,86132695.913
1142,000300.SH,20181016,3100.9738,3128.5764,3166.0918,3089.3668,3126.4516,-25.4778,-0.8149,68887721.0,75206470.956
1143,000300.SH,20181015,3126.4516,3173.8467,3183.1297,3120.2306,3170.7262,-44.2746,-1.3964,69605023.0,77137696.8
1144,000300.SH,20181012,3170.7262,3123.3715,3184.122,3094.9657,3124.1139,46.6123,1.492,98611151.0,104423076.623
1145,000300.SH,20181011,3124.1139,3179.5408,3209.5202,3099.0402,3281.5978,-157.4839,-4.799,120941342.0,125723084.486
1146,000300.SH,20181010,3281.5978,3295.4288,3315.731,3256.5815,3288.6906,-7.0928,-0.2157,64492828.0,79166808.585
1147,000300.SH,20181009,3288.6906,3290.1705,3309.7978,3276.1322,3290.8988,-2.2082,-0.0671,66723274.0,78372941.345
1148,000300.SH,20181008,3290.8988,3361.5594,3364.4641,3285.253,3438.8649,-147.9661,-4.3028,97888989.0,114164218.382
1149,000300.SH,20180928,3438.8649,3409.9598,3444.9884,3404.6973,3403.5902,35.2747,1.0364,84377756.0,94880274.572
1150,000300.SH,20180927,3403.5902,3415.9532,3423.71,3394.732,3417.2413,-13.6511,-0.3995,69765241.0,87573300.845
1151,000300.SH,20180926,3417.2413,3388.5576,3448.2595,3383.2352,3379.8043,37.437,1.1077,93173343.0,119113319.089
1152,000300.SH,20180925,3379.8043,3375.9717,3394.3771,3367.0253,3410.4856,-30.6813,-0.8996,69054693.0,82870029.933
1153,000300.SH,20180921,3410.4856,3320.6958,3410.4856,3307.767,3310.1258,100.3598,3.0319,108416005.0,123573117.858
1154,000300.SH,20180920,3310.1258,3314.8758,3332.3093,3303.073,3312.4823,-2.3565,-0.0711,64561057.0,76660845.175
1155,000300.SH,20180919,3312.4823,3261.997,3335.9913,3258.3097,3269.4319,43.0504,1.3168,89170666.0,109395423.838
1156,000300.SH,20180918,3269.4319,3193.6423,3270.107,3193.6423,3204.9224,64.5095,2.0128,70425035.0,83899137.593
1157,000300.SH,20180917,3204.9224,3224.9267,3230.7878,3200.5096,3242.0902,-37.1678,-1.1464,52259547.0,60650940.908
1158,000300.SH,20180914,3242.0902,3242.8307,3254.1043,3227.9439,3236.5662,5.524,0.1707,60130640.0,76481211.956
1159,000300.SH,20180913,3236.5662,3239.6852,3249.593,3191.3975,3202.0248,34.5414,1.0787,67290327.0,85887962.113
1160,000300.SH,20180912,3202.0248,3216.9911,3225.6014,3194.9785,3224.2116,-22.1868,-0.6881,54627899.0,68887020.056
1161,000300.SH,20180911,3224.2116,3229.7052,3245.617,3209.1121,3230.0681,-5.8565,-0.1813,58491305.0,67722118.923
1162,000300.SH,20180910,3230.0681,3271.3818,3277.884,3227.8481,3277.6438,-47.5757,-1.4515,63817051.0,76175580.337
1163,000300.SH,20180907,3277.6438,3273.8906,3316.6149,3253.725,3262.8808,14.763,0.4525,63947408.0,81263439.99
1164,000300.SH,20180906,3262.8808,3286.6645,3311.4973,3253.7552,3298.1412,-35.2604,-1.0691,62300288.0,79373138.216
1165,000300.SH,20180905,3298.1412,3349.6983,3354.1991,3298.1412,3363.8984,-65.7572,-1.9548,64301888.0,80656675.217
1166,000300.SH,20180904,3363.8984,3324.186,3370.963,3307.9585,3321.8248,42.0736,1.2666,67088807.0,85892034.874
1167,000300.SH,20180903,3321.8248,3320.6898,3325.607,3291.7842,3334.5036,-12.6788,-0.3802,66429855.0,81305681.453
1168,000300.SH,20180831,3334.5036,3333.3801,3356.5757,3310.8726,3351.0942,-16.5906,-0.4951,76205630.0,96091892.858
1169,000300.SH,20180830,3351.0942,3385.8052,3402.5626,3349.4688,3386.5736,-35.4794,-1.0476,68385290.0,80226052.652
1170,000300.SH,20180829,3386.5736,3393.0527,3398.7139,3377.1231,3400.1705,-13.5969,-0.3999,67020404.0,79072300.213
1171,000300.SH,20180828,3400.1705,3408.1502,3416.5929,3388.8143,3406.5735,-6.403,-0.188,75445363.0,94945949.81
1172,000300.SH,20180827,3406.5735,3339.3894,3406.5735,3339.2646,3325.3347,81.2388,2.443,94270082.0,114960964.551
1173,000300.SH,20180824,3325.3347,3308.4778,3353.0445,3291.8654,3320.0257,5.309,0.1599,63765897.0,77197847.852
1174,000300.SH,20180823,3320.0257,3308.4589,3336.1123,3285.8141,3307.9545,12.0712,0.3649,61112334.0,80212785.558
1175,000300.SH,20180822,3307.9545,3328.9693,3328.9693,3299.3938,3326.6489,-18.6944,-0.562,50787057.0,66548536.184
1176,000300.SH,20180821,3326.6489,3271.8402,3331.7077,3270.0302,3267.2498,59.3991,1.818,75205583.0,97925840.442
1177,000300.SH,20180820,3267.2498,3238.215,3267.2498,3209.0115,3229.6198,37.63,1.1652,70904228.0,88963382.602
1178,000300.SH,20180817,3229.6198,3305.8954,3311.5729,3224.0999,3276.7276,-47.1078,-1.4376,67395413.0,84452452.538
1179,000300.SH,20180816,3276.7276,3251.8556,3315.2031,3231.5561,3291.976,-15.2484,-0.4632,76547366.0,89269175.663
1180,000300.SH,20180815,3291.976,3371.959,3372.1369,3288.7088,3372.9137,-80.9377,-2.3996,68174055.0,83402193.917
1181,000300.SH,20180814,3372.9137,3386.4832,3391.729,3356.6142,3390.3441,-17.4304,-0.5141,60651446.0,72121992.61
1182,000300.SH,20180813,3390.3441,3369.9812,3396.1883,3336.6956,3405.0191,-14.675,-0.431,76191532.0,90869290.864
1183,000300.SH,20180810,3405.0191,3398.4139,3424.0411,3380.5731,3397.5298,7.4893,0.2204,68967299.0,85634522.136
1184,000300.SH,20180809,3397.5298,3303.4765,3408.3911,3299.6157,3314.5075,83.0223,2.5048,91957572.0,108802315.182
1185,000300.SH,20180808,3314.5075,3362.1485,3368.1602,3311.7694,3368.8695,-54.362,-1.6137,79284865.0,90958912.013
1186,000300.SH,20180807,3368.8695,3284.9785,3368.962,3263.4986,3273.2728,95.5967,2.9205,91783916.0,107512223.951
1187,000300.SH,20180806,3273.2728,3312.8153,3344.246,3257.6856,3315.2839,-42.0111,-1.2672,77975083.0,97517991.022
1188,000300.SH,20180803,3315.2839,3366.6637,3381.3417,3315.2008,3370.9579,-55.674,-1.6516,70796910.0,91395987.151
1189,000300.SH,20180802,3370.9579,3434.3516,3434.3516,3322.096,3447.3882,-76.4303,-2.217,101308727.0,122401283.623
1190,000300.SH,20180801,3447.3882,3530.0298,3543.606,3446.7765,3517.6568,-70.2686,-1.9976,90348617.0,107477214.866
1191,000300.SH,20180731,3517.6568,3510.4744,3528.154,3493.1545,3515.0794,2.5774,0.0733,67980817.0,80022152.109
1192,000300.SH,20180730,3515.0794,3520.8538,3550.902,3489.5494,3521.2269,-6.1475,-0.1746,82116995.0,96183097.601
1193,000300.SH,20180727,3521.2269,3533.7714,3545.4058,3512.7034,3536.2456,-15.0187,-0.4247,70178104.0,81192174.902
1194,000300.SH,20180726,3536.2456,3583.3173,3593.9227,3528.6442,3577.7522,-41.5066,-1.1601,90349641.0,105577285.189
